road_id,location,vehicle_count,avg_speed,date_time,zone_name
R003,Secunderabad,1554,24,2026-05-18 21:00,North Hyderabad
R001,Madhapur,1149,37,2026-05-18 22:00,West Hyderabad
R002,Banjara Hills,838,25,2026-05-18 22:00,Central City
R003,Secunderabad,1694,28,2026-05-18 22:00,North Hyderabad
R001,Madhapur,1042,29,2026-05-18 23:00,West Hyderabad
R002,Banjara Hills,1632,29,2026-05-18 23:00,Central City
R003,Secunderabad,1766,20,2026-05-18 23:00,North Hyderabad
R001,Madhapur,1706,36,2026-05-19 00:00,West Hyderabad
R002,Banjara Hills,1746,30,2026-05-19 00:00,Central City
R003,Secunderabad,812,36,2026-05-19 00:00,North Hyderabad
R001,Madhapur,1452,24,2026-05-19 01:00,West Hyderabad
R002,Banjara Hills,1031,35,2026-05-19 01:00,Central City
R003,Secunderabad,1546,36,2026-05-19 01:00,North Hyderabad
R001,Madhapur,1204,40,2026-05-19 02:00,West Hyderabad
R002,Banjara Hills,967,28,2026-05-19 02:00,Central City
R003,Secunderabad,1329,30,2026-05-19 02:00,North Hyderabad
R001,Madhapur,1897,38,2026-05-19 03:00,West Hyderabad
R002,Banjara Hills,1253,29,2026-05-19 03:00,Central City
R003,Secunderabad,1673,23,2026-05-19 03:00,North Hyderabad
R001,Madhapur,1063,28,2026-05-19 04:00,West Hyderabad
R002,Banjara Hills,1107,27,2026-05-19 04:00,Central City
R003,Secunderabad,1565,33,2026-05-19 04:00,North Hyderabad
R001,Madhapur,1105,37,2026-05-19 05:00,West Hyderabad
R002,Banjara Hills,1264,25,2026-05-19 05:00,Central City
R003,Secunderabad,1310,26,2026-05-19 05:00,North Hyderabad
R001,Madhapur,1636,39,2026-05-19 06:00,West Hyderabad
R002,Banjara Hills,1504,21,2026-05-19 06:00,Central City
R003,Secunderabad,1217,23,2026-05-19 06:00,North Hyderabad
R001,Madhapur,1896,26,2026-05-19 07:00,West Hyderabad
R002,Banjara Hills,1611,29,2026-05-19 07:00,Central City
R003,Secunderabad,1754,25,2026-05-19 07:00,North Hyderabad
R001,Madhapur,1202,34,2026-05-19 08:00,West Hyderabad
R002,Banjara Hills,1911,39,2026-05-19 08:00,Central City
R003,Secunderabad,1752,39,2026-05-19 08:00,North Hyderabad
R001,Madhapur,1853,34,2026-05-19 09:00,West Hyderabad
R002,Banjara Hills,1776,30,2026-05-19 09:00,Central City
R003,Secunderabad,1142,25,2026-05-19 09:00,North Hyderabad
R001,Madhapur,1374,20,2026-05-19 10:00,West Hyderabad
R002,Banjara Hills,1611,21,2026-05-19 10:00,Central City
R003,Secunderabad,1305,21,2026-05-19 10:00,North Hyderabad
R001,Madhapur,1735,30,2026-05-19 11:00,West Hyderabad
R002,Banjara Hills,1409,24,2026-05-19 11:00,Central City
R003,Secunderabad,1230,27,2026-05-19 11:00,North Hyderabad
R001,Madhapur,1773,31,2026-05-19 12:00,West Hyderabad
R002,Banjara Hills,1860,21,2026-05-19 12:00,Central City
R003,Secunderabad,988,24,2026-05-19 12:00,North Hyderabad
R001,Madhapur,1244,21,2026-05-19 13:00,West Hyderabad
R002,Banjara Hills,1907,36,2026-05-19 13:00,Central City
R003,Secunderabad,1463,28,2026-05-19 13:00,North Hyderabad
R001,Madhapur,1726,37,2026-05-19 14:00,West Hyderabad
R002,Banjara Hills,1917,34,2026-05-19 14:00,Central City
R003,Secunderabad,1871,40,2026-05-19 14:00,North Hyderabad
R001,Madhapur,1534,33,2026-05-19 15:00,West Hyderabad
R002,Banjara Hills,917,32,2026-05-19 15:00,Central City
R003,Secunderabad,1887,37,2026-05-19 15:00,North Hyderabad
R001,Madhapur,1473,26,2026-05-19 16:00,West Hyderabad
R002,Banjara Hills,1632,36,2026-05-19 16:00,Central City
R003,Secunderabad,1191,35,2026-05-19 16:00,North Hyderabad
R001,Madhapur,1542,34,2026-05-19 17:00,West Hyderabad
R002,Banjara Hills,1604,35,2026-05-19 17:00,Central City
R003,Secunderabad,1544,40,2026-05-19 17:00,North Hyderabad
R001,Madhapur,1500,22,2026-05-19 18:00,West Hyderabad
R002,Banjara Hills,884,38,2026-05-19 18:00,Central City
R003,Secunderabad,1383,32,2026-05-19 18:00,North Hyderabad
R001,Madhapur,1275,39,2026-05-19 19:00,West Hyderabad
R002,Banjara Hills,1164,39,2026-05-19 19:00,Central City
R003,Secunderabad,1738,37,2026-05-19 19:00,North Hyderabad
R001,Madhapur,1690,27,2026-05-19 20:00,West Hyderabad
R002,Banjara Hills,1248,20,2026-05-19 20:00,Central City
R003,Secunderabad,1637,31,2026-05-19 20:00,North Hyderabad
R001,Madhapur,1959,25,2026-05-19 21:00,West Hyderabad
R002,Banjara Hills,1616,29,2026-05-19 21:00,Central City
R003,Secunderabad,1349,40,2026-05-19 21:00,North Hyderabad
R001,Madhapur,1227,38,2026-05-19 22:00,West Hyderabad
R002,Banjara Hills,1487,20,2026-05-19 22:00,Central City
R003,Secunderabad,1201,39,2026-05-19 22:00,North Hyderabad
R001,Madhapur,1165,22,2026-05-19 23:00,West Hyderabad
R002,Banjara Hills,1816,22,2026-05-19 23:00,Central City
R003,Secunderabad,1332,24,2026-05-19 23:00,North Hyderabad
R001,Madhapur,1631,30,2026-05-20 00:00,West Hyderabad
R002,Banjara Hills,1183,30,2026-05-20 00:00,Central City
R003,Secunderabad,1524,32,2026-05-20 00:00,North Hyderabad
R001,Madhapur,1811,36,2026-05-20 01:00,West Hyderabad
R002,Banjara Hills,1453,30,2026-05-20 01:00,Central City
R003,Secunderabad,1514,40,2026-05-20 01:00,North Hyderabad
R001,Madhapur,838,40,2026-05-20 02:00,West Hyderabad
R002,Banjara Hills,1316,27,2026-05-20 02:00,Central City
R003,Secunderabad,1268,32,2026-05-20 02:00,North Hyderabad
R001,Madhapur,1341,27,2026-05-20 03:00,West Hyderabad
R002,Banjara Hills,1394,38,2026-05-20 03:00,Central City
R003,Secunderabad,1908,37,2026-05-20 03:00,North Hyderabad
R001,Madhapur,1748,25,2026-05-20 04:00,West Hyderabad
R002,Banjara Hills,1515,23,2026-05-20 04:00,Central City
R003,Secunderabad,846,20,2026-05-20 04:00,North Hyderabad
R001,Madhapur,1296,30,2026-05-20 05:00,West Hyderabad
R002,Banjara Hills,1030,27,2026-05-20 05:00,Central City
R003,Secunderabad,1638,23,2026-05-20 05:00,North Hyderabad
R001,Madhapur,1113,26,2026-05-20 06:00,West Hyderabad
R002,Banjara Hills,1697,34,2026-05-20 06:00,Central City
R003,Secunderabad,979,22,2026-05-20 06:00,North Hyderabad
R001,Madhapur,963,20,2026-05-20 07:00,West Hyderabad
R002,Banjara Hills,816,39,2026-05-20 07:00,Central City
R003,Secunderabad,1487,33,2026-05-20 07:00,North Hyderabad
R001,Madhapur,1946,28,2026-05-20 08:00,West Hyderabad
R002,Banjara Hills,1579,40,2026-05-20 08:00,Central City
R003,Secunderabad,1602,30,2026-05-20 08:00,North Hyderabad
R001,Madhapur,1654,28,2026-05-20 09:00,West Hyderabad
R002,Banjara Hills,1295,25,2026-05-20 09:00,Central City
R003,Secunderabad,1817,35,2026-05-20 09:00,North Hyderabad
R001,Madhapur,1836,40,2026-05-20 10:00,West Hyderabad
R002,Banjara Hills,1704,27,2026-05-20 10:00,Central City
R003,Secunderabad,1447,34,2026-05-20 10:00,North Hyderabad
R001,Madhapur,1534,25,2026-05-20 11:00,West Hyderabad
R002,Banjara Hills,1579,23,2026-05-20 11:00,Central City
R003,Secunderabad,1163,23,2026-05-20 11:00,North Hyderabad
R001,Madhapur,1948,40,2026-05-20 12:00,West Hyderabad
R002,Banjara Hills,1225,37,2026-05-20 12:00,Central City
R003,Secunderabad,1703,30,2026-05-20 12:00,North Hyderabad
R001,Madhapur,1663,20,2026-05-20 13:00,West Hyderabad
R002,Banjara Hills,1945,27,2026-05-20 13:00,Central City
R003,Secunderabad,1045,34,2026-05-20 13:00,North Hyderabad
R001,Madhapur,1994,37,2026-05-20 14:00,West Hyderabad
R002,Banjara Hills,1546,39,2026-05-20 14:00,Central City
R003,Secunderabad,976,30,2026-05-20 14:00,North Hyderabad
R001,Madhapur,1266,24,2026-05-20 15:00,West Hyderabad
R002,Banjara Hills,1139,32,2026-05-20 15:00,Central City
R003,Secunderabad,1422,24,2026-05-20 15:00,North Hyderabad
R001,Madhapur,1867,22,2026-05-20 16:00,West Hyderabad
R002,Banjara Hills,1090,20,2026-05-20 16:00,Central City
R003,Secunderabad,1143,38,2026-05-20 16:00,North Hyderabad
R001,Madhapur,1707,27,2026-05-20 17:00,West Hyderabad
R002,Banjara Hills,1981,35,2026-05-20 17:00,Central City
R003,Secunderabad,1200,32,2026-05-20 17:00,North Hyderabad
R001,Madhapur,1083,33,2026-05-20 18:00,West Hyderabad
R002,Banjara Hills,1151,34,2026-05-20 18:00,Central City
R003,Secunderabad,1690,33,2026-05-20 18:00,North Hyderabad
R001,Madhapur,894,24,2026-05-20 19:00,West Hyderabad
R002,Banjara Hills,1715,29,2026-05-20 19:00,Central City
R003,Secunderabad,1493,30,2026-05-20 19:00,North Hyderabad
R001,Madhapur,1445,38,2026-05-20 20:00,West Hyderabad
R002,Banjara Hills,1620,37,2026-05-20 20:00,Central City
R003,Secunderabad,1659,21,2026-05-20 20:00,North Hyderabad
R001,Madhapur,1673,27,2026-05-20 21:00,West Hyderabad
R002,Banjara Hills,1891,39,2026-05-20 21:00,Central City
R003,Secunderabad,1670,28,2026-05-20 21:00,North Hyderabad
R001,Madhapur,963,24,2026-05-20 22:00,West Hyderabad
R002,Banjara Hills,1489,28,2026-05-20 22:00,Central City
R003,Secunderabad,1309,33,2026-05-20 22:00,North Hyderabad
R001,Madhapur,1798,31,2026-05-20 23:00,West Hyderabad
R002,Banjara Hills,1114,37,2026-05-20 23:00,Central City
R003,Secunderabad,988,27,2026-05-20 23:00,North Hyderabad
R001,Madhapur,1603,40,2026-05-21 00:00,West Hyderabad
R002,Banjara Hills,1655,24,2026-05-21 00:00,Central City
R003,Secunderabad,1172,20,2026-05-21 00:00,North Hyderabad
R001,Madhapur,924,26,2026-05-21 01:00,West Hyderabad
R002,Banjara Hills,1893,35,2026-05-21 01:00,Central City
R003,Secunderabad,1755,40,2026-05-21 01:00,North Hyderabad
R001,Madhapur,1936,33,2026-05-21 02:00,West Hyderabad
R002,Banjara Hills,1547,20,2026-05-21 02:00,Central City
R003,Secunderabad,1616,36,2026-05-21 02:00,North Hyderabad
R001,Madhapur,1392,27,2026-05-21 03:00,West Hyderabad
R002,Banjara Hills,1100,31,2026-05-21 03:00,Central City
R003,Secunderabad,1260,29,2026-05-21 03:00,North Hyderabad
R001,Madhapur,919,20,2026-05-21 04:00,West Hyderabad
R002,Banjara Hills,937,22,2026-05-21 04:00,Central City
R003,Secunderabad,1518,30,2026-05-21 04:00,North Hyderabad
R001,Madhapur,1903,27,2026-05-21 05:00,West Hyderabad
R002,Banjara Hills,1434,30,2026-05-21 05:00,Central City
R003,Secunderabad,816,31,2026-05-21 05:00,North Hyderabad
R001,Madhapur,1309,28,2026-05-21 06:00,West Hyderabad
R002,Banjara Hills,1123,29,2026-05-21 06:00,Central City
R003,Secunderabad,1588,40,2026-05-21 06:00,North Hyderabad
R001,Madhapur,931,40,2026-05-21 07:00,West Hyderabad
R002,Banjara Hills,1900,39,2026-05-21 07:00,Central City
R003,Secunderabad,1985,32,2026-05-21 07:00,North Hyderabad
R001,Madhapur,1847,29,2026-05-21 08:00,West Hyderabad
R002,Banjara Hills,1723,39,2026-05-21 08:00,Central City
R003,Secunderabad,1262,24,2026-05-21 08:00,North Hyderabad
R001,Madhapur,936,35,2026-05-21 09:00,West Hyderabad
R002,Banjara Hills,1419,23,2026-05-21 09:00,Central City
R003,Secunderabad,1608,30,2026-05-21 09:00,North Hyderabad
R001,Madhapur,935,30,2026-05-21 10:00,West Hyderabad
R002,Banjara Hills,821,38,2026-05-21 10:00,Central City
R003,Secunderabad,869,30,2026-05-21 10:00,North Hyderabad
R001,Madhapur,1402,31,2026-05-21 11:00,West Hyderabad
R002,Banjara Hills,1798,34,2026-05-21 11:00,Central City
R003,Secunderabad,1258,25,2026-05-21 11:00,North Hyderabad
R001,Madhapur,1086,28,2026-05-21 12:00,West Hyderabad
R002,Banjara Hills,1400,39,2026-05-21 12:00,Central City
R003,Secunderabad,1750,27,2026-05-21 12:00,North Hyderabad
R001,Madhapur,1364,38,2026-05-21 13:00,West Hyderabad
R002,Banjara Hills,1747,22,2026-05-21 13:00,Central City
R003,Secunderabad,1470,40,2026-05-21 13:00,North Hyderabad
R001,Madhapur,1340,29,2026-05-21 14:00,West Hyderabad
R002,Banjara Hills,1725,28,2026-05-21 14:00,Central City
R003,Secunderabad,2000,26,2026-05-21 14:00,North Hyderabad
R001,Madhapur,1184,31,2026-05-21 15:00,West Hyderabad
R002,Banjara Hills,1836,25,2026-05-21 15:00,Central City
R003,Secunderabad,1325,33,2026-05-21 15:00,North Hyderabad
R001,Madhapur,1069,37,2026-05-21 16:00,West Hyderabad
R002,Banjara Hills,1405,25,2026-05-21 16:00,Central City
R003,Secunderabad,1533,37,2026-05-21 16:00,North Hyderabad
R001,Madhapur,1658,28,2026-05-21 17:00,West Hyderabad
R002,Banjara Hills,899,35,2026-05-21 17:00,Central City
R003,Secunderabad,1313,40,2026-05-21 17:00,North Hyderabad
R001,Madhapur,1723,23,2026-05-21 18:00,West Hyderabad
R002,Banjara Hills,1664,21,2026-05-21 18:00,Central City
R003,Secunderabad,1509,22,2026-05-21 18:00,North Hyderabad
R001,Madhapur,1568,26,2026-05-21 19:00,West Hyderabad
R002,Banjara Hills,1558,22,2026-05-21 19:00,Central City
R003,Secunderabad,842,25,2026-05-21 19:00,North Hyderabad
R001,Madhapur,1042,33,2026-05-21 20:00,West Hyderabad
R002,Banjara Hills,1721,21,2026-05-21 20:00,Central City
R003,Secunderabad,1040,30,2026-05-21 20:00,North Hyderabad
R001,Madhapur,1753,20,2026-05-21 21:00,West Hyderabad
R002,Banjara Hills,1473,29,2026-05-21 21:00,Central City
R003,Secunderabad,1982,20,2026-05-21 21:00,North Hyderabad
R001,Madhapur,1151,37,2026-05-21 22:00,West Hyderabad
R002,Banjara Hills,1565,33,2026-05-21 22:00,Central City
R003,Secunderabad,872,27,2026-05-21 22:00,North Hyderabad
R001,Madhapur,835,40,2026-05-21 23:00,West Hyderabad
R002,Banjara Hills,1082,38,2026-05-21 23:00,Central City
R003,Secunderabad,936,24,2026-05-21 23:00,North Hyderabad
R001,Madhapur,1913,38,2026-05-22 00:00,West Hyderabad
R002,Banjara Hills,1279,22,2026-05-22 00:00,Central City
R003,Secunderabad,853,38,2026-05-22 00:00,North Hyderabad
R001,Madhapur,1427,36,2026-05-22 01:00,West Hyderabad
R002,Banjara Hills,1225,34,2026-05-22 01:00,Central City
R003,Secunderabad,1398,32,2026-05-22 01:00,North Hyderabad
R001,Madhapur,1581,37,2026-05-22 02:00,West Hyderabad
R002,Banjara Hills,1821,37,2026-05-22 02:00,Central City
R003,Secunderabad,1338,38,2026-05-22 02:00,North Hyderabad
R001,Madhapur,1997,29,2026-05-22 03:00,West Hyderabad
R002,Banjara Hills,818,23,2026-05-22 03:00,Central City
R003,Secunderabad,1798,27,2026-05-22 03:00,North Hyderabad
R001,Madhapur,919,20,2026-05-22 04:00,West Hyderabad
R002,Banjara Hills,917,21,2026-05-22 04:00,Central City
R003,Secunderabad,1478,36,2026-05-22 04:00,North Hyderabad
R001,Madhapur,1892,39,2026-05-22 05:00,West Hyderabad
R002,Banjara Hills,1817,28,2026-05-22 05:00,Central City
R003,Secunderabad,1091,23,2026-05-22 05:00,North Hyderabad
R001,Madhapur,981,33,2026-05-22 06:00,West Hyderabad
R002,Banjara Hills,1251,38,2026-05-22 06:00,Central City
R003,Secunderabad,1451,28,2026-05-22 06:00,North Hyderabad
R001,Madhapur,1547,32,2026-05-22 07:00,West Hyderabad
R002,Banjara Hills,1969,31,2026-05-22 07:00,Central City
R003,Secunderabad,1414,40,2026-05-22 07:00,North Hyderabad
R001,Madhapur,1578,33,2026-05-22 08:00,West Hyderabad
R002,Banjara Hills,1388,22,2026-05-22 08:00,Central City
R003,Secunderabad,1119,30,2026-05-22 08:00,North Hyderabad
R001,Madhapur,1717,30,2026-05-22 09:00,West Hyderabad
R002,Banjara Hills,1820,34,2026-05-22 09:00,Central City
R003,Secunderabad,1834,34,2026-05-22 09:00,North Hyderabad
R001,Madhapur,1468,37,2026-05-22 10:00,West Hyderabad
R002,Banjara Hills,1077,30,2026-05-22 10:00,Central City
R003,Secunderabad,1073,33,2026-05-22 10:00,North Hyderabad
R001,Madhapur,1559,26,2026-05-22 11:00,West Hyderabad
R002,Banjara Hills,1119,38,2026-05-22 11:00,Central City
R003,Secunderabad,1514,32,2026-05-22 11:00,North Hyderabad
R001,Madhapur,1767,23,2026-05-22 12:00,West Hyderabad
R002,Banjara Hills,1053,32,2026-05-22 12:00,Central City
R003,Secunderabad,1699,29,2026-05-22 12:00,North Hyderabad
R001,Madhapur,1722,20,2026-05-22 13:00,West Hyderabad
R002,Banjara Hills,1111,20,2026-05-22 13:00,Central City
R003,Secunderabad,900,29,2026-05-22 13:00,North Hyderabad
R001,Madhapur,1472,38,2026-05-22 14:00,West Hyderabad
R002,Banjara Hills,951,24,2026-05-22 14:00,Central City
R003,Secunderabad,1988,25,2026-05-22 14:00,North Hyderabad
R001,Madhapur,1227,29,2026-05-22 15:00,West Hyderabad
R002,Banjara Hills,1592,31,2026-05-22 15:00,Central City
R003,Secunderabad,1263,27,2026-05-22 15:00,North Hyderabad
R001,Madhapur,1253,24,2026-05-22 16:00,West Hyderabad
R002,Banjara Hills,1399,22,2026-05-22 16:00,Central City
R003,Secunderabad,1519,35,2026-05-22 16:00,North Hyderabad
R001,Madhapur,1603,30,2026-05-22 17:00,West Hyderabad
R002,Banjara Hills,1284,40,2026-05-22 17:00,Central City
R003,Secunderabad,1050,24,2026-05-22 17:00,North Hyderabad
R001,Madhapur,1225,29,2026-05-22 18:00,West Hyderabad
R002,Banjara Hills,1753,34,2026-05-22 18:00,Central City
R003,Secunderabad,1012,22,2026-05-22 18:00,North Hyderabad
R001,Madhapur,1884,24,2026-05-22 19:00,West Hyderabad
R002,Banjara Hills,1809,25,2026-05-22 19:00,Central City
R003,Secunderabad,882,27,2026-05-22 19:00,North Hyderabad
R001,Madhapur,882,39,2026-05-22 20:00,West Hyderabad
R002,Banjara Hills,1254,33,2026-05-22 20:00,Central City
R003,Secunderabad,996,37,2026-05-22 20:00,North Hyderabad
R001,Madhapur,1385,38,2026-05-22 21:00,West Hyderabad
R002,Banjara Hills,1887,27,2026-05-22 21:00,Central City
R003,Secunderabad,1055,31,2026-05-22 21:00,North Hyderabad
R001,Madhapur,1909,36,2026-05-22 22:00,West Hyderabad
R002,Banjara Hills,817,33,2026-05-22 22:00,Central City
R003,Secunderabad,1665,30,2026-05-22 22:00,North Hyderabad
R001,Madhapur,1612,30,2026-05-22 23:00,West Hyderabad
R002,Banjara Hills,1819,21,2026-05-22 23:00,Central City
R003,Secunderabad,1492,23,2026-05-22 23:00,North Hyderabad
R001,Madhapur,968,27,2026-05-23 00:00,West Hyderabad
R002,Banjara Hills,921,24,2026-05-23 00:00,Central City
R003,Secunderabad,1606,30,2026-05-23 00:00,North Hyderabad
R001,Madhapur,1891,22,2026-05-23 01:00,West Hyderabad
R002,Banjara Hills,1721,25,2026-05-23 01:00,Central City
R003,Secunderabad,1561,38,2026-05-23 01:00,North Hyderabad
R001,Madhapur,1612,34,2026-05-23 02:00,West Hyderabad
R002,Banjara Hills,816,31,2026-05-23 02:00,Central City
R003,Secunderabad,1332,21,2026-05-23 02:00,North Hyderabad
R001,Madhapur,947,34,2026-05-23 03:00,West Hyderabad
R002,Banjara Hills,1234,37,2026-05-23 03:00,Central City
R003,Secunderabad,1913,24,2026-05-23 03:00,North Hyderabad
R001,Madhapur,1832,38,2026-05-23 04:00,West Hyderabad
R002,Banjara Hills,1126,38,2026-05-23 04:00,Central City
R003,Secunderabad,1339,25,2026-05-23 04:00,North Hyderabad
R001,Madhapur,1593,36,2026-05-23 05:00,West Hyderabad
R002,Banjara Hills,1738,27,2026-05-23 05:00,Central City
R003,Secunderabad,1014,28,2026-05-23 05:00,North Hyderabad
R001,Madhapur,951,27,2026-05-23 06:00,West Hyderabad
R002,Banjara Hills,845,37,2026-05-23 06:00,Central City
R003,Secunderabad,1256,28,2026-05-23 06:00,North Hyderabad
R001,Madhapur,1195,28,2026-05-23 07:00,West Hyderabad
R002,Banjara Hills,1395,24,2026-05-23 07:00,Central City
R003,Secunderabad,1872,30,2026-05-23 07:00,North Hyderabad
R001,Madhapur,944,26,2026-05-23 08:00,West Hyderabad
R002,Banjara Hills,1887,32,2026-05-23 08:00,Central City
R003,Secunderabad,1562,26,2026-05-23 08:00,North Hyderabad
R001,Madhapur,1483,22,2026-05-23 09:00,West Hyderabad
R002,Banjara Hills,1959,27,2026-05-23 09:00,Central City
R003,Secunderabad,1730,28,2026-05-23 09:00,North Hyderabad
R001,Madhapur,1179,32,2026-05-23 10:00,West Hyderabad
R002,Banjara Hills,1885,24,2026-05-23 10:00,Central City
R003,Secunderabad,1278,27,2026-05-23 10:00,North Hyderabad
R001,Madhapur,954,31,2026-05-23 11:00,West Hyderabad
R002,Banjara Hills,937,28,2026-05-23 11:00,Central City
R003,Secunderabad,1664,26,2026-05-23 11:00,North Hyderabad
R001,Madhapur,1022,27,2026-05-23 12:00,West Hyderabad
R002,Banjara Hills,1889,28,2026-05-23 12:00,Central City
R003,Secunderabad,876,28,2026-05-23 12:00,North Hyderabad
R001,Madhapur,915,20,2026-05-23 13:00,West Hyderabad
R002,Banjara Hills,1545,32,2026-05-23 13:00,Central City
R003,Secunderabad,1680,22,2026-05-23 13:00,North Hyderabad
R001,Madhapur,1329,34,2026-05-23 14:00,West Hyderabad
R002,Banjara Hills,911,38,2026-05-23 14:00,Central City
R003,Secunderabad,891,29,2026-05-23 14:00,North Hyderabad
R001,Madhapur,1302,34,2026-05-23 15:00,West Hyderabad
R002,Banjara Hills,1733,32,2026-05-23 15:00,Central City
R003,Secunderabad,888,26,2026-05-23 15:00,North Hyderabad
R001,Madhapur,890,27,2026-05-23 16:00,West Hyderabad
R002,Banjara Hills,1858,24,2026-05-23 16:00,Central City
R003,Secunderabad,930,25,2026-05-23 16:00,North Hyderabad
R001,Madhapur,1694,27,2026-05-23 17:00,West Hyderabad
R002,Banjara Hills,1045,32,2026-05-23 17:00,Central City
R003,Secunderabad,952,24,2026-05-23 17:00,North Hyderabad
R001,Madhapur,1701,34,2026-05-23 18:00,West Hyderabad
R002,Banjara Hills,878,35,2026-05-23 18:00,Central City
R003,Secunderabad,1082,40,2026-05-23 18:00,North Hyderabad
R001,Madhapur,947,35,2026-05-23 19:00,West Hyderabad
R002,Banjara Hills,1906,21,2026-05-23 19:00,Central City
R003,Secunderabad,1086,20,2026-05-23 19:00,North Hyderabad
R001,Madhapur,1922,27,2026-05-23 20:00,West Hyderabad
R002,Banjara Hills,831,38,2026-05-23 20:00,Central City
R003,Secunderabad,1740,38,2026-05-23 20:00,North Hyderabad
R001,Madhapur,939,40,2026-05-23 21:00,West Hyderabad
R002,Banjara Hills,1310,29,2026-05-23 21:00,Central City
R003,Secunderabad,1477,32,2026-05-23 21:00,North Hyderabad
R001,Madhapur,1457,29,2026-05-23 22:00,West Hyderabad
R002,Banjara Hills,933,23,2026-05-23 22:00,Central City
R003,Secunderabad,1282,35,2026-05-23 22:00,North Hyderabad
R001,Madhapur,1803,34,2026-05-23 23:00,West Hyderabad
R002,Banjara Hills,928,25,2026-05-23 23:00,Central City
R003,Secunderabad,1398,26,2026-05-23 23:00,North Hyderabad
R001,Madhapur,1201,32,2026-05-24 00:00,West Hyderabad
R002,Banjara Hills,1555,38,2026-05-24 00:00,Central City
R003,Secunderabad,858,20,2026-05-24 00:00,North Hyderabad
R001,Madhapur,1101,27,2026-05-24 01:00,West Hyderabad
R002,Banjara Hills,1451,36,2026-05-24 01:00,Central City
R003,Secunderabad,1042,37,2026-05-24 01:00,North Hyderabad
R001,Madhapur,953,23,2026-05-24 02:00,West Hyderabad
R002,Banjara Hills,1547,36,2026-05-24 02:00,Central City
R003,Secunderabad,998,33,2026-05-24 02:00,North Hyderabad
R001,Madhapur,857,30,2026-05-24 03:00,West Hyderabad
R002,Banjara Hills,1162,22,2026-05-24 03:00,Central City
R003,Secunderabad,966,28,2026-05-24 03:00,North Hyderabad
R001,Madhapur,846,40,2026-05-24 04:00,West Hyderabad
R002,Banjara Hills,1035,22,2026-05-24 04:00,Central City
R003,Secunderabad,1799,22,2026-05-24 04:00,North Hyderabad
R001,Madhapur,806,32,2026-05-24 05:00,West Hyderabad
R002,Banjara Hills,986,35,2026-05-24 05:00,Central City
R003,Secunderabad,818,36,2026-05-24 05:00,North Hyderabad
R001,Madhapur,840,40,2026-05-24 06:00,West Hyderabad
R002,Banjara Hills,862,22,2026-05-24 06:00,Central City
R003,Secunderabad,1170,37,2026-05-24 06:00,North Hyderabad
R001,Madhapur,853,36,2026-05-24 07:00,West Hyderabad
R002,Banjara Hills,1429,36,2026-05-24 07:00,Central City
R003,Secunderabad,1900,24,2026-05-24 07:00,North Hyderabad
R001,Madhapur,1543,26,2026-05-24 08:00,West Hyderabad
R002,Banjara Hills,976,22,2026-05-24 08:00,Central City
R003,Secunderabad,1388,31,2026-05-24 08:00,North Hyderabad
R001,Madhapur,1629,32,2026-05-24 09:00,West Hyderabad
R002,Banjara Hills,1784,22,2026-05-24 09:00,Central City
R003,Secunderabad,1283,26,2026-05-24 09:00,North Hyderabad
R001,Madhapur,1845,37,2026-05-24 10:00,West Hyderabad
R002,Banjara Hills,1244,23,2026-05-24 10:00,Central City
R003,Secunderabad,1476,35,2026-05-24 10:00,North Hyderabad
R001,Madhapur,1158,34,2026-05-24 11:00,West Hyderabad
R002,Banjara Hills,1684,33,2026-05-24 11:00,Central City
R003,Secunderabad,1346,22,2026-05-24 11:00,North Hyderabad
R001,Madhapur,1846,22,2026-05-24 12:00,West Hyderabad
R002,Banjara Hills,1484,20,2026-05-24 12:00,Central City
R003,Secunderabad,820,25,2026-05-24 12:00,North Hyderabad
R001,Madhapur,1954,23,2026-05-24 13:00,West Hyderabad
R002,Banjara Hills,1202,23,2026-05-24 13:00,Central City
R003,Secunderabad,1454,38,2026-05-24 13:00,North Hyderabad
R001,Madhapur,1362,25,2026-05-24 14:00,West Hyderabad
R002,Banjara Hills,1899,21,2026-05-24 14:00,Central City
R003,Secunderabad,1589,36,2026-05-24 14:00,North Hyderabad
R001,Madhapur,1234,40,2026-05-24 15:00,West Hyderabad
R002,Banjara Hills,1939,21,2026-05-24 15:00,Central City
R003,Secunderabad,1586,20,2026-05-24 15:00,North Hyderabad
R001,Madhapur,1459,30,2026-05-24 16:00,West Hyderabad
R002,Banjara Hills,1986,20,2026-05-24 16:00,Central City
R003,Secunderabad,1755,24,2026-05-24 16:00,North Hyderabad
R001,Madhapur,1199,20,2026-05-24 17:00,West Hyderabad
R002,Banjara Hills,1140,36,2026-05-24 17:00,Central City
R003,Secunderabad,1589,29,2026-05-24 17:00,North Hyderabad
R001,Madhapur,1519,31,2026-05-24 18:00,West Hyderabad
R002,Banjara Hills,1665,30,2026-05-24 18:00,Central City
R003,Secunderabad,1013,26,2026-05-24 18:00,North Hyderabad
R001,Madhapur,829,24,2026-05-24 19:00,West Hyderabad
R002,Banjara Hills,1138,35,2026-05-24 19:00,Central City
R003,Secunderabad,1013,39,2026-05-24 19:00,North Hyderabad
R001,Madhapur,1006,34,2026-05-24 20:00,West Hyderabad
R002,Banjara Hills,1744,29,2026-05-24 20:00,Central City
R003,Secunderabad,1322,31,2026-05-24 20:00,North Hyderabad
